ModificationID,InventoryID,OrderItemID,Quantity,Cost
1187,18,2397,1,0.25
1188,2,2398,1,1
1189,24,2399,1,1
1190,16,2400,1,1
1191,12,2402,1,0.25
1192,12,2405,1,0.25
1193,13,2409,1,0.25
1194,4,2411,1,1
1195,26,2412,1,1
1196,17,2413,1,1
1197,18,2415,1,1
1198,16,2420,1,1
1199,28,2421,1,1
1200,29,2425,1,0.25
1201,18,2426,1,0.25
1202,16,2427,1,0.25
1203,8,2432,1,0.25
1204,2,2439,1,1
1205,23,2440,1,1
1206,22,2441,1,1
1207,33,2442,1,1
1208,25,2443,1,0.25
1209,21,2444,1,1
1210,13,2445,1,0.25
1211,27,2447,1,0.25
1212,26,2453,1,1
1213,18,2454,1,1
1214,29,2455,1,0.25
1215,29,2455,1,1
1216,27,2456,1,1
1217,23,2458,1,0.25
1218,31,2459,1,0.25
1219,23,2462,1,0.25
1220,9,2468,1,1
1221,12,2471,1,1
1222,19,2475,1,0.25
1223,19,2476,1,1
1224,18,2483,1,1
1225,29,2485,1,0.25
1226,29,2485,1,1
1227,9,2486,1,0.25
1228,9,2486,1,1
1229,16,2487,1,0.25
1230,11,2491,1,0.25
1231,11,2491,1,1
1232,14,2492,1,0.25
1233,29,2494,1,0.25
1234,21,2495,1,1
1235,15,2500,1,1
1236,24,2501,1,0.25
1237,18,2510,1,1
1238,22,2512,1,1
1239,33,2513,1,1
1240,20,2514,1,0.25
1241,12,2517,1,0.25
1242,32,2519,1,0.25
1243,15,2521,1,0.25
1244,15,2521,1,1
1245,32,2522,1,1
1246,5,2523,1,0.25
1247,5,2523,1,1
1248,10,2524,1,1
1249,12,2525,1,0.25
1250,25,2526,1,0.25
1251,21,2527,1,1
1252,10,2528,1,1
1253,27,2529,1,0.25
1254,1,2534,1,0.25
1255,1,2534,1,1
1256,11,2536,1,1
1257,18,2543,1,1
1258,25,2548,1,1
1259,19,2550,1,0.25
1260,17,2551,1,0.25
1261,17,2551,1,1
1262,2,2552,1,0.25
1263,2,2552,1,1
1264,19,2553,1,1
1265,9,2554,1,0.25
1266,9,2554,1,1
1267,24,2555,1,0.25
1268,10,2559,1,0.25
1269,29,2560,1,0.25
1270,31,2564,1,1
1271,5,2566,1,1
1272,32,2568,1,0.25
1273,5,2572,1,1
1274,14,2573,1,0.25
1275,20,2578,1,0.25
1276,20,2578,1,1
1277,1,2579,1,0.25
1278,14,2588,1,0.25
1279,26,2590,1,0.25
1280,9,2592,1,1
1281,25,2594,1,0.25
1282,31,2598,1,0.25
1283,5,2600,1,1
1284,29,2602,1,1
1285,17,2607,1,1
1286,3,2611,1,0.25
1287,24,2612,1,1
1288,13,2613,1,0.25
1289,18,2619,1,1
1290,1,2624,1,1
1291,20,2625,1,1
1292,5,2626,1,1
1293,10,2628,1,0.25
1294,10,2628,1,1
1295,26,2630,1,0.25
1296,15,2631,1,1
1297,11,2634,1,0.25
1298,22,2635,1,0.25
1299,12,2636,1,1
1300,11,2638,1,1
1301,32,2639,1,0.25
1302,12,2642,1,0.25
1303,21,2644,1,1
1304,13,2645,1,0.25
1305,13,2645,1,1
1306,10,2648,1,1
1307,28,2650,1,0.25
1308,19,2656,1,1
1309,28,2659,1,0.25
1310,30,2669,1,1
1311,27,2670,1,0.25
1312,27,2670,1,1
1313,30,2671,1,0.25
1314,27,2674,1,1
1315,9,2675,1,0.25
1316,19,2677,1,1
1317,12,2679,1,1
1318,28,2680,1,0.25
1319,14,2690,1,1
1320,2,2691,1,0.25
1321,2,2691,1,1
1322,28,2692,1,1
1323,20,2693,1,1
1324,6,2694,1,0.25
1325,20,2698,1,0.25
1326,20,2698,1,1
1327,33,2699,1,1
1328,13,2700,1,0.25
1329,24,2701,1,0.25
1330,31,2704,1,0.25
1331,31,2704,1,1
1332,31,2705,1,1
1333,8,2707,1,0.25
1334,29,2709,1,0.25
1335,30,2711,1,0.25
1336,27,2714,1,1
1337,11,2716,1,0.25
1338,22,2717,1,0.25
1339,22,2717,1,1
1340,11,2718,1,1
1341,32,2720,1,0.25
1342,9,2723,1,1
1343,11,2725,1,0.25
1344,17,2726,1,1
1345,25,2730,1,1
1346,16,2732,1,0.25
1347,9,2733,1,0.25
1348,1,2737,1,0.25
1349,5,2745,1,0.25
1350,8,2746,1,1
1351,3,2751,1,0.25
1352,3,2751,1,1
1353,12,2752,1,0.25
1354,15,2753,1,1
1355,13,2754,1,1
1356,24,2759,1,1
1357,4,2761,1,1
1358,24,2762,1,0.25
1359,21,2763,1,1
1360,32,2765,1,1
1361,5,2769,1,0.25
1362,5,2769,1,1
1363,10,2771,1,0.25
1364,27,2772,1,0.25
1365,5,2773,1,1
1366,24,2775,1,1
1367,3,2776,1,0.25
1368,5,2777,1,1
1369,26,2780,1,1
1370,7,2784,1,0.25
1371,26,2785,1,0.25
1372,33,2786,1,1
1373,3,2792,1,0.25
1374,3,2792,1,1
1375,33,2799,1,0.25
1376,15,2800,1,1
1377,13,2804,1,0.25
1378,20,2805,1,0.25
1379,20,2805,1,1
1380,13,2808,1,0.25
1381,11,2810,1,0.25
1382,30,2813,1,1
1383,32,2818,1,1
1384,12,2819,1,0.25
1385,12,2819,1,1
1386,5,2824,1,0.25
1387,5,2824,1,1
1388,23,2828,1,0.25
1389,23,2828,1,1
1390,23,2830,1,0.25
1391,1,2831,1,0.25
1392,1,2832,1,1
1393,21,2843,1,0.25
1394,21,2843,1,1
1395,29,2846,1,0.25
1396,29,2846,1,1
1397,27,2848,1,0.25
1398,8,2853,1,0.25
1399,1,2855,1,1
1400,24,2856,1,1
1401,7,2857,1,1
1402,24,2862,1,0.25
1403,14,2864,1,0.25
1404,14,2864,1,1
1405,24,2866,1,1
1406,12,2868,1,1
1407,15,2873,1,0.25
1408,16,2877,1,0.25
1409,2,2878,1,0.25
1410,8,2879,1,0.25
1411,28,2882,1,1
1412,1,2885,1,1
1413,6,2886,1,1
1414,21,2887,1,0.25
1415,17,2891,1,1
1416,10,2893,1,0.25
1417,10,2893,1,1
1418,27,2895,1,0.25
1419,19,2896,1,1
1420,26,2897,1,0.25
1421,26,2897,1,1
1422,20,2904,1,1
1423,1,2906,1,0.25
1424,27,2907,1,1
1425,1,2908,1,1
1426,20,2909,1,1
1427,7,2911,1,0.25
1428,7,2911,1,1
1429,13,2915,1,0.25
1430,8,2920,1,1
1431,24,2923,1,0.25
1432,33,2927,1,0.25
1433,33,2927,1,1
1434,3,2930,1,1
1435,23,2932,1,0.25
1436,27,2933,1,1
1437,30,2935,1,0.25
1438,18,2937,1,0.25
1439,13,2938,1,0.25
1440,13,2938,1,1
1441,20,2942,1,1
1442,24,2945,1,0.25
1443,20,2947,1,1
1444,27,2948,1,1
1445,28,2949,1,0.25
1446,28,2949,1,1
1447,29,2950,1,1
1448,32,2951,1,1
1449,20,2956,1,0.25
1450,20,2956,1,1
1451,8,2957,1,0.25
1452,5,2961,1,1
1453,23,2962,1,0.25
1454,12,2964,1,0.25
1455,9,2967,1,0.25
1456,9,2967,1,1
1457,30,2968,1,0.25
1458,24,2975,1,0.25
1459,4,2976,1,0.25
1460,22,2978,1,0.25
1461,18,2979,1,0.25
1462,18,2979,1,1
1463,26,2981,1,0.25
1464,6,2982,1,0.25
1465,6,2982,1,1
1466,23,2983,1,0.25
1467,6,2985,1,1
1468,15,2996,1,0.25
1469,16,2998,1,0.25
1470,16,2998,1,1
1471,9,2999,1,1
1472,20,3000,1,0.25
1473,1,3001,1,0.25
1474,12,3005,1,0.25
1475,6,3008,1,0.25
1476,20,3009,1,1
1477,21,3013,1,1
1478,4,3015,1,1
1479,15,3019,1,0.25
1480,4,3023,1,1
1481,21,3024,1,0.25
1482,24,3026,1,1
1483,20,3028,1,1
1484,2,3029,1,1
1485,14,3032,1,1
1486,31,3033,1,1
1487,25,3037,1,1
1488,15,3038,1,0.25
1489,32,3039,1,1
1490,26,3045,1,0.25
1491,26,3045,1,1
1492,21,3046,1,0.25
1493,26,3048,1,0.25
1494,26,3048,1,1
1495,14,3056,1,0.25
1496,14,3056,1,1
1497,14,3057,1,0.25
1498,32,3058,1,0.25
1499,27,3062,1,1
1500,26,3063,1,0.25
1501,26,3063,1,1
1502,20,3064,1,0.25
1503,12,3068,1,0.25
1504,20,3071,1,0.25
1505,4,3075,1,1
1506,28,3076,1,1
1507,23,3078,1,0.25
1508,7,3080,1,1
1509,8,3081,1,0.25
1510,11,3086,1,0.25
1511,29,3090,1,0.25
1512,29,3090,1,1
1513,6,3094,1,0.25
1514,1,3095,1,0.25
1515,1,3096,1,0.25
1516,33,3098,1,1
1517,1,3100,1,0.25
1518,14,3102,1,1
1519,33,3105,1,1
1520,18,3106,1,0.25
1521,5,3107,1,0.25
1522,5,3107,1,1
1523,27,3108,1,0.25
1524,26,3112,1,1
1525,26,3113,1,0.25
1526,24,3114,1,0.25
1527,11,3115,1,1
1528,6,3117,1,0.25
1529,19,3119,1,1
1530,21,3124,1,0.25
1531,9,3125,1,0.25
1532,9,3125,1,1
1533,7,3126,1,1
1534,28,3127,1,1
1535,8,3130,1,0.25
1536,8,3130,1,1
1537,26,3131,1,0.25
1538,26,3131,1,1
1539,31,3133,1,1
1540,27,3134,1,0.25
1541,16,3135,1,0.25
1542,32,3136,1,0.25
1543,29,3142,1,0.25
1544,22,3144,1,0.25
1545,23,3148,1,1
1546,4,3150,1,1
1547,1,3151,1,0.25
1548,1,3151,1,1
1549,24,3152,1,0.25
1550,19,3153,1,0.25
1551,7,3154,1,0.25
1552,7,3154,1,1
1553,23,3155,1,0.25
1554,33,3156,1,0.25
1555,17,3157,1,0.25
1556,32,3158,1,1
1557,33,3161,1,0.25
1558,33,3161,1,1
1559,16,3170,1,1
1560,20,3171,1,0.25
1561,20,3171,1,1
1562,25,3173,1,1
1563,10,3181,1,0.25
1564,9,3182,1,1
1565,22,3188,1,0.25
1566,10,3189,1,0.25
1567,4,3193,1,0.25
1568,30,3195,1,0.25
1569,30,3195,1,1
1570,25,3198,1,0.25
1571,31,3200,1,0.25
1572,2,3202,1,0.25
1573,2,3202,1,1
1574,11,3203,1,0.25
1575,33,3206,1,0.25
1576,33,3206,1,1
1577,24,3207,1,1
1578,14,3210,1,1
1579,17,3216,1,1
1580,16,3220,1,1
1581,21,3221,1,1
1582,29,3228,1,0.25
1583,32,3229,1,0.25
1584,28,3230,1,1
1585,30,3232,1,1
1586,4,3235,1,1
1587,18,3237,1,1
1588,10,3238,1,1
1589,23,3239,1,0.25
1590,11,3240,1,1
1591,30,3242,1,1
1592,1,3247,1,1
1593,10,3249,1,1
1594,18,3250,1,1
1595,33,3251,1,1
1596,12,3255,1,0.25
1597,29,3257,1,0.25
1598,10,3259,1,0.25
1599,31,3260,1,1
1600,33,3262,1,1
1601,17,3263,1,0.25
1602,26,3265,1,0.25
1603,16,3266,1,0.25
1604,16,3266,1,1
1605,7,3267,1,0.25
1606,16,3268,1,1
1607,23,3273,1,0.25
1608,24,3274,1,1
1609,28,3275,1,1
1610,27,3276,1,0.25
1611,27,3276,1,1
1612,19,3278,1,1
1613,24,3279,1,0.25
1614,24,3279,1,1
1615,14,3281,1,0.25
1616,1,3284,1,1
1617,29,3285,1,0.25
1618,33,3288,1,1
1619,28,3294,1,0.25
1620,25,3298,1,1
1621,20,3300,1,0.25
1622,2,3303,1,0.25
1623,15,3307,1,0.25
1624,11,3311,1,0.25
1625,6,3313,1,0.25
1626,24,3314,1,1
1627,1,3316,1,0.25
1628,21,3317,1,0.25
1629,21,3317,1,1
1630,12,3320,1,1
1631,17,3322,1,0.25
1632,17,3322,1,1
1633,3,3323,1,1
1634,20,3324,1,1
1635,6,3325,1,0.25
1636,7,3326,1,1
1637,32,3327,1,1
1638,32,3328,1,0.25
1639,12,3329,1,0.25
1640,3,3330,1,0.25
1641,3,3330,1,1
1642,26,3331,1,0.25
1643,28,3332,1,0.25
1644,28,3332,1,1
1645,13,3333,1,0.25
1646,13,3333,1,1
1647,31,3335,1,1
1648,33,3336,1,0.25
1649,11,3338,1,1
1650,3,3339,1,0.25
1651,3,3339,1,1
1652,2,3342,1,1
1653,6,3344,1,1
1654,1,3346,1,0.25
1655,25,3347,1,0.25
1656,25,3347,1,1
1657,17,3351,1,0.25
1658,17,3351,1,1
1659,13,3353,1,0.25
1660,26,3355,1,0.25
1661,17,3358,1,1
1662,26,3360,1,1
1663,30,3361,1,0.25
1664,30,3361,1,1
1665,9,3363,1,0.25
1666,5,3366,1,0.25
1667,5,3366,1,1
1668,27,3370,1,0.25
1669,27,3370,1,1
1670,25,3371,1,0.25
1671,1,3372,1,1
1672,3,3373,1,1
1673,33,3374,1,0.25
1674,4,3376,1,0.25
1675,29,3377,1,1
1676,9,3380,1,1
1677,29,3381,1,0.25
1678,7,3385,1,1
1679,32,3388,1,1
1680,20,3389,1,1
1681,1,3391,1,0.25
1682,1,3391,1,1
1683,11,3392,1,0.25
1684,12,3393,1,0.25
1685,7,3396,1,1
1686,14,3400,1,0.25
1687,14,3400,1,1
1688,31,3401,1,0.25
1689,8,3402,1,1
1690,15,3403,1,0.25
1691,15,3403,1,1
1692,19,3406,1,1
1693,33,3407,1,1
1694,27,3408,1,0.25
1695,3,3409,1,0.25
1696,27,3410,1,1
1697,32,3412,1,0.25
1698,1,3413,1,0.25
1699,1,3413,1,1
1700,11,3414,1,0.25
1701,9,3418,1,0.25
1702,28,3420,1,1
1703,12,3421,1,0.25
1704,6,3426,1,0.25
1705,9,3427,1,0.25
1706,22,3430,1,1
1707,5,3431,1,1
1708,14,3432,1,0.25
1709,19,3434,1,0.25
1710,17,3435,1,1
1711,31,3439,1,1
1712,19,3441,1,0.25
1713,31,3442,1,0.25
1714,31,3447,1,0.25
1715,30,3449,1,1
1716,28,3453,1,1
1717,2,3454,1,1
1718,2,3455,1,1
1719,7,3456,1,0.25
1720,7,3456,1,1
1721,16,3458,1,0.25
1722,21,3462,1,0.25
1723,24,3464,1,0.25
1724,24,3464,1,1
1725,5,3465,1,0.25
1726,5,3465,1,1
1727,14,3466,1,1
1728,1,3467,1,1
1729,23,3468,1,1
1730,18,3469,1,1
1731,11,3470,1,0.25
1732,9,3472,1,0.25
1733,9,3473,1,1
1734,32,3475,1,1
1735,20,3476,1,0.25
1736,14,3480,1,0.25
1737,7,3483,1,0.25
1738,7,3483,1,1
1739,31,3485,1,0.25
1740,5,3486,1,1
1741,30,3487,1,0.25
1742,33,3488,1,0.25
1743,29,3489,1,0.25
1744,4,3491,1,1
1745,9,3494,1,0.25
1746,25,3495,1,0.25
1747,18,3496,1,1
1748,19,3503,1,0.25
1749,1,3504,1,0.25
1750,25,3505,1,0.25
1751,17,3506,1,0.25
1752,17,3506,1,1
1753,7,3510,1,0.25
1754,8,3511,1,1
1755,7,3512,1,1
1756,33,3513,1,1
1757,25,3515,1,1
1758,1,3519,1,0.25
1759,18,3523,1,1
1760,17,3525,1,1
1761,25,3527,1,0.25
1762,3,3530,1,0.25
1763,31,3532,1,1
1764,24,3534,1,1
1765,23,3535,1,0.25
1766,23,3535,1,1
1767,9,3544,1,0.25
1768,18,3546,1,0.25
1769,12,3549,1,1
1770,19,3551,1,0.25
1771,5,3552,1,1
1772,22,3553,1,0.25
1773,19,3554,1,0.25
1774,15,3555,1,1
1775,21,3560,1,0.25
1776,25,3562,1,1
1777,28,3563,1,0.25
1778,31,3564,1,0.25
1779,29,3565,1,1
1780,7,3568,1,0.25
1781,26,3569,1,1
1782,3,3570,1,1
1783,26,3572,1,0.25
1784,26,3572,1,1
1785,33,3573,1,1
1786,2,3576,1,0.25
1787,28,3577,1,0.25
1788,3,3580,1,1
1789,8,3581,1,1
1790,11,3582,1,0.25
1791,10,3584,1,1
1792,15,3587,1,1
1793,9,3591,1,1
1794,6,3593,1,0.25
1795,20,3594,1,1
1796,22,3595,1,0.25
1797,16,3598,1,0.25
1798,10,3599,1,0.25
1799,7,3601,1,0.25
1800,7,3601,1,1
1801,3,3603,1,0.25
1802,20,3605,1,1
1803,31,3606,1,0.25
1804,31,3606,1,1
1805,2,3609,1,1
1806,19,3610,1,0.25
1807,17,3618,1,0.25
1808,8,3619,1,0.25
1809,18,3624,1,0.25
1810,33,3625,1,1
1811,32,3628,1,1
1812,32,3629,1,0.25
1813,32,3629,1,1
1814,16,3632,1,0.25
1815,23,3634,1,1
1816,27,3635,1,1
1817,2,3636,1,1
1818,10,3637,1,1
1819,17,3638,1,0.25
1820,8,3643,1,0.25
1821,8,3643,1,1
1822,19,3644,1,0.25
1823,22,3645,1,1
1824,5,3646,1,1
1825,10,3647,1,0.25
1826,10,3648,1,1
1827,7,3650,1,1
1828,16,3652,1,0.25
1829,19,3654,1,0.25
1830,8,3656,1,0.25
1831,29,3662,1,0.25
1832,33,3664,1,1
1833,19,3666,1,1
1834,9,3670,1,1
1835,33,3671,1,0.25
1836,33,3671,1,1
1837,32,3672,1,0.25
1838,32,3672,1,1
1839,8,3673,1,1
1840,2,3674,1,0.25
1841,2,3674,1,1
1842,14,3676,1,0.25
1843,3,3677,1,0.25
1844,6,3678,1,1
1845,28,3679,1,0.25
1846,33,3680,1,0.25
1847,29,3689,1,1
1848,25,3693,1,1
1849,11,3694,1,0.25
1850,11,3694,1,1
1851,32,3696,1,1
1852,4,3698,1,0.25
1853,23,3699,1,1
1854,31,3701,1,1
1855,20,3703,1,0.25
1856,12,3704,1,0.25
1857,20,3706,1,0.25
1858,32,3710,1,0.25
1859,7,3712,1,1
1860,3,3713,1,0.25
1861,3,3713,1,1
1862,14,3715,1,0.25
1863,19,3719,1,1
1864,28,3721,1,1
1865,6,3729,1,0.25
1866,23,3732,1,1
1867,14,3734,1,1
1868,2,3735,1,0.25
1869,2,3735,1,1
1870,31,3737,1,0.25
1871,5,3740,1,1
1872,11,3743,1,1
1873,11,3744,1,0.25
1874,22,3747,1,1
1875,26,3751,1,1
1876,19,3752,1,0.25
1877,11,3755,1,1
1878,8,3759,1,1
1879,14,3760,1,1
1880,5,3761,1,0.25
1881,5,3761,1,1
1882,7,3762,1,0.25
1883,10,3763,1,1
1884,32,3764,1,1
1885,8,3769,1,0.25
1886,14,3775,1,0.25
1887,14,3777,1,1
1888,16,3780,1,1
1889,22,3782,1,1
1890,24,3783,1,1
1891,20,3784,1,0.25
1892,7,3785,1,1
1893,13,3787,1,1
1894,14,3789,1,0.25
1895,9,3793,1,0.25
1896,5,3794,1,1
1897,7,3795,1,0.25
1898,7,3795,1,1
1899,26,3796,1,1
1900,12,3797,1,0.25
1901,12,3797,1,1
1902,31,3799,1,0.25
1903,20,3800,1,1
1904,31,3802,1,1
1905,29,3803,1,1
1906,19,3805,1,1
1907,32,3813,1,0.25
1908,23,3814,1,0.25
1909,8,3815,1,1
1910,22,3816,1,1
1911,25,3817,1,1
1912,21,3818,1,1
1913,27,3819,1,0.25
1914,26,3821,1,1
1915,21,3822,1,1
1916,31,3830,1,1
1917,19,3832,1,1
1918,21,3833,1,1
1919,20,3836,1,0.25
1920,20,3836,1,1
1921,4,3838,1,1
1922,11,3842,1,1
1923,11,3843,1,1
1924,19,3846,1,0.25
1925,4,3848,1,0.25
1926,18,3852,1,0.25
1927,18,3857,1,0.25
1928,18,3857,1,1
1929,15,3858,1,0.25
1930,28,3860,1,0.25
1931,9,3861,1,1
1932,6,3864,1,1
1933,9,3865,1,1
1934,29,3866,1,0.25
1935,29,3866,1,1
1936,8,3867,1,0.25
1937,8,3867,1,1
1938,15,3869,1,0.25
1939,13,3870,1,0.25
1940,14,3878,1,0.25
1941,14,3879,1,1
1942,14,3883,1,0.25
1943,28,3886,1,1
1944,20,3888,1,0.25
1945,12,3889,1,0.25
1946,12,3889,1,1
1947,4,3891,1,0.25
1948,17,3892,1,0.25
1949,32,3894,1,1
1950,15,3896,1,0.25
1951,28,3899,1,0.25
1952,2,3904,1,0.25
1953,15,3906,1,0.25
1954,15,3906,1,1
1955,28,3908,1,1
1956,32,3910,1,1
1957,27,3914,1,0.25
1958,13,3915,1,0.25
1959,18,3916,1,1
1960,28,3917,1,0.25
1961,19,3920,1,0.25
1962,19,3920,1,1
1963,12,3921,1,0.25
1964,12,3921,1,1
1965,1,3922,1,1
1966,33,3926,1,0.25
1967,26,3928,1,1
1968,23,3929,1,1
1969,26,3930,1,1
1970,9,3933,1,0.25
1971,33,3942,1,0.25
1972,26,3943,1,0.25
1973,30,3947,1,0.25
1974,8,3948,1,0.25
1975,3,3951,1,0.25
1976,24,3954,1,1
1977,15,3957,1,0.25
1978,15,3962,1,0.25
1979,20,3963,1,1
1980,27,3964,1,0.25
1981,6,3967,1,1
1982,11,3969,1,1
1983,19,3971,1,1
1984,7,3972,1,0.25
1985,20,3974,1,0.25
1986,20,3974,1,1
1987,33,3976,1,1
1988,22,3977,1,0.25
1989,20,3989,1,1
1990,29,3991,1,1
1991,19,3992,1,1
1992,8,3996,1,0.25
1993,20,3999,1,0.25
1994,20,3999,1,1
1995,18,4000,1,0.25
1996,32,4001,1,0.25
1997,19,4002,1,0.25
1998,27,4003,1,0.25
1999,4,4007,1,0.25
2000,11,4009,1,1
2001,19,4010,1,1
2002,24,4012,1,1
2003,9,4013,1,0.25
2004,13,4014,1,1
2005,27,4017,1,1
2006,2,4018,1,0.25
2007,9,4019,1,0.25
2008,17,4020,1,1
2009,9,4023,1,1
2010,2,4027,1,0.25
2011,27,4033,1,0.25
2012,1,4037,1,0.25
2013,15,4041,1,1
2014,7,4042,1,1
2015,5,4044,1,1
2016,2,4047,1,1
2017,3,4048,1,0.25
2018,18,4055,1,0.25
2019,8,4058,1,1
2020,23,4060,1,0.25
2021,8,4061,1,1
2022,1,4062,1,1
2023,11,4064,1,1
2024,30,4066,1,0.25
2025,16,4067,1,1
2026,3,4069,1,1
2027,3,4070,1,0.25
2028,28,4071,1,0.25
2029,8,4074,1,0.25
2030,24,4075,1,1
2031,31,4078,1,0.25
2032,6,4079,1,1
2033,19,4081,1,0.25
2034,19,4081,1,1
2035,17,4082,1,0.25
2036,12,4084,1,1
2037,32,4085,1,1
2038,12,4089,1,0.25
2039,12,4089,1,1
2040,17,4090,1,0.25
2041,7,4093,1,0.25
2042,7,4093,1,1
2043,18,4096,1,1
2044,30,4099,1,0.25
2045,6,4100,1,1
2046,22,4103,1,0.25
2047,17,4104,1,0.25
2048,25,4105,1,0.25
2049,24,4107,1,0.25
2050,6,4109,1,1
2051,9,4113,1,1
2052,11,4116,1,0.25
2053,2,4117,1,0.25
2054,2,4117,1,1
2055,15,4118,1,1
2056,26,4121,1,0.25
2057,13,4125,1,0.25
2058,3,4126,1,0.25
2059,17,4133,1,0.25
2060,4,4137,1,0.25
2061,22,4142,1,0.25
2062,13,4143,1,1
2063,22,4144,1,0.25
2064,24,4145,1,0.25
2065,14,4149,1,1
2066,15,4154,1,0.25
2067,13,4160,1,1
2068,2,4164,1,1
2069,6,4165,1,1
2070,33,4166,1,0.25
2071,30,4167,1,1
2072,14,4169,1,0.25
2073,32,4170,1,1
2074,21,4172,1,0.25
2075,21,4172,1,1
2076,16,4173,1,1
2077,20,4175,1,0.25
2078,20,4175,1,1
2079,14,4177,1,1
2080,33,4179,1,0.25
2081,31,4181,1,0.25
2082,21,4182,1,0.25
2083,13,4183,1,0.25
2084,21,4187,1,1
2085,18,4192,1,1
2086,16,4194,1,1
2087,22,4195,1,0.25
2088,31,4196,1,0.25
2089,6,4198,1,1
2090,16,4199,1,0.25
2091,15,4204,1,0.25
2092,20,4206,1,1
2093,21,4210,1,1
2094,32,4214,1,1
2095,13,4215,1,1
2096,11,4218,1,1
2097,14,4219,1,0.25
2098,27,4221,1,0.25
2099,19,4222,1,1
2100,5,4224,1,0.25
2101,5,4224,1,1
2102,6,4230,1,1
2103,7,4232,1,0.25
2104,7,4232,1,1
2105,28,4237,1,0.25
2106,22,4239,1,0.25
2107,11,4243,1,1
2108,23,4244,1,1
2109,28,4248,1,0.25
2110,28,4248,1,1
2111,21,4252,1,0.25
2112,31,4255,1,1
2113,19,4257,1,1
2114,11,4259,1,1
2115,20,4265,1,0.25
2116,6,4266,1,0.25
2117,29,4274,1,1
2118,31,4276,1,1
2119,22,4277,1,0.25
2120,22,4277,1,1
2121,21,4278,1,1
2122,9,4282,1,0.25
2123,29,4283,1,1
2124,17,4286,1,1
2125,21,4287,1,1
2126,9,4289,1,0.25
2127,9,4289,1,1
2128,20,4290,1,0.25
2129,3,4291,1,0.25
2130,3,4291,1,1
2131,23,4292,1,1
2132,2,4293,1,0.25
2133,12,4298,1,1
2134,1,4299,1,0.25
2135,4,4304,1,1
2136,4,4305,1,0.25
2137,4,4305,1,1
2138,12,4306,1,1
2139,9,4308,1,0.25
2140,29,4309,1,1
2141,29,4311,1,0.25
2142,29,4311,1,1
2143,5,4319,1,0.25
2144,22,4320,1,0.25
2145,7,4321,1,1
2146,29,4323,1,0.25
2147,26,4324,1,0.25
2148,5,4325,1,1
2149,12,4327,1,1
2150,27,4328,1,0.25
2151,27,4328,1,1
2152,17,4330,1,1
2153,16,4332,1,0.25
2154,16,4332,1,1
2155,12,4335,1,0.25
2156,24,4339,1,0.25
2157,32,4342,1,1
2158,19,4344,1,1
2159,31,4345,1,1
2160,14,4346,1,0.25
2161,14,4346,1,1
2162,10,4347,1,0.25
2163,10,4347,1,1
2164,7,4348,1,1
2165,16,4351,1,0.25
2166,14,4352,1,1
2167,10,4353,1,1
2168,6,4357,1,0.25
2169,32,4358,1,1
2170,33,4360,1,1
2171,25,4361,1,0.25
2172,25,4361,1,1
2173,33,4363,1,0.25
2174,20,4365,1,0.25
2175,20,4365,1,1
2176,7,4370,1,0.25
2177,7,4370,1,1
2178,17,4377,1,1
2179,33,4380,1,0.25
2180,16,4383,1,0.25
2181,16,4383,1,1
2182,17,4385,1,1
2183,4,4388,1,0.25
2184,21,4389,1,0.25
2185,7,4390,1,1
2186,25,4391,1,1
2187,22,4394,1,1
2188,30,4396,1,0.25
2189,3,4397,1,1
2190,1,4398,1,1
2191,29,4401,1,1
2192,14,4402,1,1
2193,25,4404,1,0.25
2194,19,4406,1,1
2195,14,4409,1,1
2196,29,4413,1,0.25
2197,33,4415,1,0.25
2198,3,4416,1,0.25
2199,3,4416,1,1
2200,19,4420,1,0.25
2201,19,4420,1,1
2202,18,4422,1,0.25
2203,14,4424,1,0.25
2204,5,4425,1,0.25
2205,30,4427,1,1
2206,30,4429,1,1
2207,20,4430,1,1
2208,28,4431,1,0.25
2209,28,4431,1,1
2210,24,4432,1,0.25
2211,8,4434,1,1
2212,1,4438,1,0.25
2213,23,4440,1,0.25
2214,26,4444,1,0.25
2215,16,4446,1,1
2216,6,4449,1,1
2217,15,4450,1,0.25
2218,5,4453,1,1
2219,1,4457,1,0.25
2220,1,4457,1,1
2221,11,4464,1,1
2222,15,4465,1,0.25
2223,28,4470,1,1
2224,10,4472,1,1
2225,33,4473,1,1
2226,20,4475,1,0.25
2227,20,4475,1,1
2228,29,4476,1,1
2229,1,4477,1,0.25
2230,1,4478,1,1
2231,29,4480,1,0.25
2232,14,4481,1,0.25
2233,12,4483,1,0.25
2234,10,4486,1,1
2235,6,4487,1,0.25
2236,16,4490,1,0.25
2237,26,4491,1,1
2238,11,4497,1,0.25
2239,11,4497,1,1
2240,14,4498,1,1
2241,16,4499,1,1
2242,7,4500,1,1
2243,2,4503,1,0.25
2244,2,4503,1,1
2245,6,4514,1,0.25
2246,6,4514,1,1
2247,6,4515,1,0.25
2248,15,4518,1,0.25
2249,15,4518,1,1
2250,30,4521,1,0.25
2251,3,4524,1,0.25
2252,25,4525,1,0.25
2253,30,4532,1,1
2254,10,4534,1,0.25
2255,10,4534,1,1
2256,27,4536,1,0.25
2257,23,4539,1,1
2258,15,4543,1,0.25
2259,15,4543,1,1
2260,29,4545,1,1
2261,6,4549,1,0.25
2262,5,4551,1,0.25
