OrderItemID,MenuID,Price,QuantityPurchased,OrderID,Size
973,27,7.0,1,948,1
974,16,8.0,1,949,1
975,31,15.0,2,949,1
976,23,13.1,2,950,-1
977,7,6.5,1,951,-1
978,10,4.9,1,952,0
979,28,13.5,2,953,0
980,29,12.5,2,954,-1
981,5,13.0,2,955,0
982,12,6.3,1,956,0
983,17,5.95,1,957,1
984,20,13.5,2,958,0
985,27,6.25,1,959,-1
986,25,4.95,1,960,-1
987,7,13.5,2,961,0
988,30,15.5,2,962,0
989,28,7.75,1,963,0
990,29,7.25,1,964,-1
991,1,12.6,2,965,0
992,33,8.5,1,966,1
993,16,8.25,1,967,1
994,31,7.0,1,968,0
995,6,8.25,1,969,1
996,21,15.89,2,970,-1
997,6,8.0,1,971,1
998,30,7.25,1,972,1
999,25,5.7,1,973,0
1000,24,15.5,2,974,0
1001,22,13.9,2,975,-1
1002,1,6.05,1,976,0
1003,8,6.75,1,977,-1
1004,32,14.0,2,978,0
1005,5,14.0,2,979,1
1006,1,6.55,1,980,1
1007,12,13.1,2,981,1
1008,2,13.5,2,982,1
1009,25,10.9,2,983,0
1010,24,6.25,1,984,-1
1011,1,5.55,1,985,-1
1012,29,12.5,2,986,-1
1013,18,15.5,2,987,0
1014,8,15.0,2,988,1
1015,20,7.25,1,989,1
1016,17,4.95,1,990,-1
1017,8,14.5,2,991,0
1018,28,7.25,1,992,-1
1019,2,7.0,1,993,1
1020,33,13.5,2,994,-1
1021,24,7.75,1,995,0
1022,1,14.1,2,996,0
1023,6,6.75,1,997,0
1024,1,14.1,2,998,0
1025,20,13.5,2,999,0
1026,33,7.5,1,1000,1
1027,6,13.0,2,1001,0
1028,11,4.59,1,1002,-1
1029,10,6.4,1,1003,1
1030,25,13.9,2,1004,1
1031,26,12.5,2,1005,-1
1032,33,16.5,2,1006,0
1033,22,7.2,1,1007,0
1034,28,14.5,2,1007,1
1035,18,15.0,2,1008,1
1036,9,7.5,1,1009,1
1037,6,6.5,1,1010,0
1038,5,15.0,2,1011,0
1039,23,15.1,2,1012,1
1040,25,4.95,1,1013,-1
1041,23,14.1,2,1014,0
1042,24,6.75,1,1015,0
1043,20,7.25,1,1016,1
1044,20,6.25,1,1017,-1
1045,20,13.5,2,1018,0
1046,13,12.0,2,1019,-1
1047,1,13.1,2,1020,-1
1048,31,7.25,1,1021,0
1049,1,6.55,1,1022,1
1050,8,15.5,2,1023,1
1051,15,14.0,2,1024,1
1052,30,8.0,1,1025,0
1053,29,14.5,2,1026,1
1054,11,11.2,2,1027,-1
1055,27,16.0,2,1028,1
1056,3,12.5,2,1029,-1
1057,32,16.5,2,1030,0
1058,2,7.75,1,1031,1
1059,22,16.39,2,1032,0
1060,30,6.25,1,1033,-1
1061,22,6.7,1,1034,-1
1062,27,6.75,1,1035,0
1063,22,7.7,1,1036,1
1064,2,6.75,1,1037,1
1065,7,7.25,1,1038,1
1066,30,7.25,1,1039,1
1067,13,7.25,1,1040,1
1068,11,5.35,1,1041,0
1069,16,13.0,2,1042,0
1070,9,7.25,1,1043,0
1071,2,6.75,1,1044,1
1072,30,6.75,1,1045,0
1073,13,6.25,1,1046,-1
1074,16,6.0,1,1047,-1
1075,7,8.25,1,1048,1
1076,3,14.5,2,1049,1
1077,4,12.0,2,1050,-1
1078,27,6.0,1,1051,-1
1079,6,14.0,2,1052,1
1080,33,14.0,2,1053,0
1081,5,13.5,2,1054,0
1082,28,13.0,2,1055,-1
1083,18,6.75,1,1056,0
1084,10,6.4,1,1057,1
1085,25,4.95,1,1058,-1
1086,10,5.4,1,1059,1
1087,23,6.55,1,1060,1
1088,30,13.5,2,1061,0
1089,27,12.0,2,1062,-1
1090,1,7.05,1,1063,0
1091,12,12.1,2,1064,0
1092,33,6.5,1,1065,-1
1093,1,11.1,2,1066,-1
1094,31,15.0,2,1067,-1
1095,29,6.75,1,1068,0
1096,12,13.6,2,1069,1
1097,21,15.39,2,1070,-1
1098,8,6.5,1,1071,-1
1099,5,8.0,1,1072,1
1100,20,14.0,2,1073,0
1101,24,14.5,2,1074,1
1102,3,8.5,1,1075,1
1103,32,16.5,2,1076,0
1104,13,6.75,1,1077,0
1105,5,6.5,1,1078,0
1106,9,7.75,1,1079,1
1107,30,6.25,1,1080,-1
1108,6,13.0,2,1081,0
1109,26,7.25,1,1082,1
1110,7,7.25,1,1083,1
1111,14,14.0,2,1084,1
1112,18,7.5,1,1085,-1
1113,3,7.0,1,1086,0
1114,10,5.4,1,1087,1
1115,23,5.55,1,1088,-1
1116,21,6.7,1,1089,-1
1117,13,14.5,2,1090,-1
1118,9,13.0,2,1091,-1
1119,21,7.7,1,1092,1
1120,18,6.25,1,1093,-1
1121,9,8.0,1,1094,0
1122,8,15.0,2,1095,1
1123,9,6.75,1,1096,-1
1124,1,12.6,2,1097,0
1125,22,8.19,1,1098,0
1126,6,6.0,1,1099,-1
1127,6,6.0,1,1100,-1
1128,22,16.89,2,1101,0
1129,10,6.4,1,1102,1
1130,9,15.0,2,1103,1
1131,20,7.25,1,1104,1
1132,16,13.0,2,1105,0
1133,29,14.5,2,1106,1
1134,32,15.0,2,1107,-1
1135,9,15.5,2,1108,-1
1136,12,11.1,2,1109,-1
1137,27,12.5,2,1110,-1
1138,31,6.5,1,1111,-1
1139,27,15.0,2,1112,0
1140,29,12.5,2,1113,-1
1141,4,14.0,2,1114,1
1142,26,13.5,2,1115,0
1143,12,11.6,2,1116,-1
1144,11,9.19,2,1117,-1
1145,17,4.95,1,1118,-1
1146,25,9.9,2,1119,-1
1147,10,5.4,1,1120,1
1148,26,14.0,2,1121,0
1149,11,11.2,2,1122,1
1150,11,4.59,1,1123,-1
1151,23,11.6,2,1124,-1
1152,7,7.5,1,1125,1
1153,31,15.0,2,1126,1
1154,9,7.0,1,1127,0
1155,3,13.5,2,1128,0
1156,19,7.25,1,1129,1
1157,22,7.2,1,1130,0
1158,23,11.6,2,1131,-1
1159,19,7.25,1,1132,-1
1160,3,6.25,1,1133,-1
1161,12,7.55,1,1134,1
1162,15,6.25,1,1135,-1
1163,9,7.75,1,1136,1
1164,23,12.1,2,1137,0
1165,10,5.4,1,1138,1
1166,15,7.25,1,1139,1
1167,26,12.5,2,1140,-1
1168,13,12.0,2,1141,-1
1169,20,12.5,2,1142,-1
1170,13,8.25,1,1143,1
1171,18,6.25,1,1144,-1
1172,31,7.75,1,1145,1
1173,10,10.3,2,1146,0
1174,24,7.75,1,1147,0
1175,6,7.0,1,1148,1
1176,12,6.8,1,1149,1
1177,15,13.0,2,1150,0
1178,2,14.0,2,1151,1
1179,27,6.5,1,1152,0
1180,28,14.5,2,1153,1
1181,29,7.25,1,1154,1
1182,21,15.4,2,1155,1
1183,12,6.55,1,1156,1
1184,18,14.5,2,1157,1
1185,21,17.39,2,1158,1
1186,10,4.4,1,1159,-1
1187,31,6.5,1,1160,-1
1188,14,14.0,2,1161,-1
1189,9,7.5,1,1162,1
1190,23,6.55,1,1163,-1
1191,22,14.4,2,1164,0
1192,18,7.5,1,1165,1
1193,33,7.5,1,1166,1
1194,22,7.2,1,1167,0
1195,2,11.5,2,1168,-1
1196,13,7.0,1,1168,1
1197,21,15.4,2,1169,1
1198,27,13.0,2,1170,0
1199,24,7.25,1,1171,1
1200,15,13.0,2,1172,0
1201,3,14.5,2,1173,1
1202,7,14.5,2,1174,-1
1203,15,12.0,2,1175,-1
1204,3,13.5,2,1176,0
1205,8,15.0,2,1177,1
1206,20,12.5,2,1178,-1
1207,14,16.0,2,1179,1
1208,28,6.5,1,1180,-1
1209,30,15.0,2,1181,1
1210,9,13.0,2,1182,-1
1211,33,8.0,1,1183,0
1212,5,7.0,1,1184,-1
1213,22,14.4,2,1185,0
1214,24,7.25,1,1186,1
1215,15,7.0,1,1187,1
1216,31,8.0,1,1188,0
1217,30,14.0,2,1189,0
1218,32,6.5,1,1190,-1
1219,9,8.5,1,1191,1
1220,11,6.6,1,1192,1
1221,29,13.0,2,1193,-1
1222,13,6.25,1,1194,-1
1223,31,13.0,2,1195,-1
1224,15,14.0,2,1196,1
1225,27,12.0,2,1197,-1
1226,2,14.0,2,1198,1
1227,11,6.1,1,1199,0
1228,28,6.25,1,1200,-1
1229,3,15.0,2,1201,1
1230,23,13.1,2,1202,1
1231,9,15.0,2,1203,-1
1232,23,6.05,1,1204,0
1233,29,6.75,1,1205,0
1234,4,6.5,1,1206,0
1235,20,15.5,2,1207,0
1236,22,7.7,1,1208,1
1237,5,7.5,1,1209,0
1238,23,12.1,2,1210,0
1239,19,15.0,2,1211,-1
1240,31,7.5,1,1212,-1
1241,12,6.55,1,1213,1
1242,9,15.0,2,1214,1
1243,33,8.0,1,1215,0
1244,5,7.0,1,1216,1
1245,9,16.0,2,1217,0
1246,26,6.25,1,1218,-1
1247,7,7.75,1,1219,0
1248,10,4.9,1,1220,0
1249,15,14.0,2,1221,-1
1250,27,6.0,1,1222,-1
1251,3,6.25,1,1223,-1
1252,15,15.5,2,1224,0
1253,14,13.0,2,1225,0
1254,14,7.0,1,1226,-1
1255,19,12.5,2,1227,-1
1256,13,14.0,2,1228,1
1257,1,6.05,1,1229,0
1258,29,8.25,1,1230,1
1259,1,6.05,1,1231,0
1260,9,16.0,2,1232,0
1261,9,13.0,2,1233,-1
1262,22,7.2,1,1234,0
1263,8,6.5,1,1235,-1
1264,29,7.25,1,1236,-1
1265,11,11.2,2,1237,-1
1266,32,15.0,2,1238,1
1267,9,15.5,2,1239,1
1268,8,6.5,1,1240,-1
1269,12,12.1,2,1241,0
1270,21,7.95,1,1242,1
1271,28,15.5,2,1243,0
1272,4,14.5,2,1244,1
1273,11,5.09,1,1245,0
1274,11,11.2,2,1246,1
1275,25,4.95,1,1247,-1
1276,12,15.1,2,1248,1
1277,29,6.25,1,1249,-1
1278,17,12.9,2,1250,0
1279,27,14.5,2,1251,-1
1280,29,7.25,1,1252,1
1281,8,13.5,2,1253,-1
1282,6,7.0,1,1254,-1
1283,3,7.25,1,1255,1
1284,31,13.0,2,1256,-1
1285,6,16.0,2,1257,1
1286,3,15.5,2,1258,0
1287,10,8.8,2,1259,-1
1288,4,7.0,1,1260,-1
1289,11,6.1,1,1261,0
1290,7,6.25,1,1262,-1
1291,7,7.25,1,1263,1
1292,25,9.9,2,1264,-1
1293,31,8.0,1,1265,0
1294,11,10.19,2,1266,0
1295,25,12.9,2,1267,0
1296,16,14.0,2,1268,1
1297,11,5.6,1,1269,-1
1298,2,12.5,2,1270,0
1299,18,12.5,2,1271,-1
1300,19,12.5,2,1272,-1
1301,15,14.5,2,1273,1
1302,15,6.0,1,1274,-1
1303,2,14.5,2,1275,0
1304,11,4.84,1,1276,-1
1305,16,6.5,1,1277,0
1306,26,16.5,2,1278,1
1307,20,16.5,2,1279,1
1308,7,7.25,1,1280,1
1309,27,13.0,2,1281,0
1310,31,6.5,1,1282,-1
1311,28,6.75,1,1283,0
1312,33,7.5,1,1284,1
1313,18,6.75,1,1285,0
1314,29,6.25,1,1286,-1
1315,12,6.55,1,1287,1
1316,1,13.1,2,1288,1
1317,30,6.75,1,1289,0
1318,18,7.0,1,1290,0
1319,2,5.75,1,1291,-1
1320,28,6.75,1,1292,0
1321,18,17.0,2,1293,1
1322,9,16.5,2,1294,0
1323,18,7.25,1,1295,1
1324,12,6.55,1,1295,1
1325,17,12.4,2,1296,1
1326,24,13.5,2,1297,0
1327,31,15.0,2,1298,1
1328,1,11.1,2,1299,-1
1329,29,7.25,1,1299,-1
1330,4,13.0,2,1300,0
1331,27,6.25,1,1301,-1
1332,1,14.6,2,1302,0
1333,27,6.0,1,1303,-1
1334,8,7.0,1,1304,0
1335,28,15.0,2,1305,1
1336,21,15.4,2,1306,1
1337,19,12.5,2,1307,-1
1338,20,7.5,1,1308,1
1339,15,6.0,1,1309,-1
1340,20,7.25,1,1310,1
1341,33,13.0,2,1311,-1
1342,8,13.5,2,1312,-1
1343,11,5.6,1,1313,-1
1344,3,6.75,1,1314,0
1345,13,7.0,1,1315,1
1346,27,8.0,1,1316,1
1347,9,7.5,1,1317,1
1348,22,7.2,1,1318,0
1349,33,7.5,1,1319,1
1350,12,12.1,2,1320,0
1351,7,13.5,2,1321,0
1352,17,14.4,2,1322,1
1353,10,8.8,2,1323,-1
1354,9,15.5,2,1324,1
1355,30,17.0,2,1325,1
1356,3,7.5,1,1326,1
1357,23,5.55,1,1327,-1
1358,13,16.0,2,1328,1
1359,31,7.5,1,1329,1
1360,1,12.1,2,1330,0
1361,27,14.0,2,1331,1
1362,22,7.2,1,1332,0
1363,8,7.0,1,1333,0
1364,12,6.3,1,1334,0
1365,33,15.0,2,1335,1
1366,20,14.5,2,1335,1
1367,28,15.0,2,1336,-1
1368,23,6.05,1,1336,0
1369,21,13.4,2,1337,-1
1370,8,7.0,1,1337,0
1371,27,12.0,2,1338,-1
1372,31,7.0,1,1339,0
1373,9,15.5,2,1340,1
1374,33,17.0,2,1341,1
1375,16,12.0,2,1342,-1
1376,1,12.6,2,1343,0
1377,7,6.75,1,1344,0
1378,8,15.0,2,1345,1
1379,14,7.0,1,1346,1
1380,1,6.55,1,1347,1
1381,5,6.0,1,1348,-1
1382,4,12.5,2,1349,-1
1383,21,15.4,2,1350,1
1384,14,14.0,2,1351,1
1385,21,7.95,1,1352,1
1386,25,10.9,2,1353,0
1387,4,13.0,2,1354,0
1388,7,6.25,1,1355,-1
1389,28,7.75,1,1356,0
1390,25,10.9,2,1357,0
1391,32,15.0,2,1358,-1
1392,14,13.5,2,1359,0
1393,19,14.5,2,1360,1
1394,25,10.9,2,1361,0
1395,7,15.0,2,1362,1
1396,23,6.3,1,1363,0
1397,29,6.75,1,1364,0
1398,15,6.0,1,1365,-1
1399,18,6.25,1,1366,-1
1400,22,15.4,2,1367,1
1401,19,8.0,1,1368,0
1402,26,13.5,2,1369,0
1403,4,6.0,1,1370,-1
1404,8,14.0,2,1371,0
1405,29,7.5,1,1372,1
1406,28,16.5,2,1373,1
1407,1,11.1,2,1374,-1
1408,29,7.0,1,1375,0
1409,19,7.25,1,1376,1
1410,11,6.1,1,1377,0
1411,31,14.0,2,1378,0
1412,28,12.5,2,1379,-1
1413,1,15.1,2,1380,1
1414,22,15.4,2,1381,1
1415,32,15.0,2,1382,1
1416,29,6.75,1,1383,0
1417,23,6.05,1,1384,0
1418,8,7.0,1,1385,0
1419,29,12.5,2,1386,-1
1420,25,5.2,1,1387,-1
1421,10,9.8,2,1388,0
1422,15,14.5,2,1389,1
1423,10,4.4,1,1390,-1
1424,18,13.0,2,1391,-1
1425,25,12.9,2,1392,0
1426,25,13.9,2,1393,1
1427,16,13.0,2,1394,0
1428,26,16.5,2,1395,1
1429,5,8.0,1,1396,1
1430,24,14.5,2,1397,-1
1431,28,6.25,1,1398,-1
1432,11,11.2,2,1399,1
1433,28,7.25,1,1400,1
1434,1,11.6,2,1401,-1
1435,3,6.25,1,1402,-1
1436,12,7.3,1,1403,0
1437,29,12.5,2,1404,-1
1438,11,13.2,2,1405,1
1439,25,6.7,1,1406,0
1440,26,7.25,1,1407,1
1441,6,15.0,2,1408,0
1442,3,6.25,1,1409,-1
1443,9,14.0,2,1410,0
1444,23,13.1,2,1411,1
1445,8,15.5,2,1412,1
1446,25,10.4,2,1413,-1
1447,31,7.0,1,1414,0
1448,32,16.0,2,1415,0
1449,30,13.0,2,1416,-1
1450,32,15.0,2,1417,1
1451,9,7.5,1,1418,1
1452,4,13.0,2,1419,0
1453,11,11.2,2,1420,1
1454,20,12.5,2,1421,-1
1455,2,7.25,1,1422,0
1456,1,12.1,2,1423,0
1457,3,7.5,1,1424,1
1458,1,6.55,1,1425,1
1459,32,15.5,2,1426,1
1460,8,7.0,1,1427,0
1461,2,5.75,1,1428,-1
1462,10,12.8,2,1429,1
1463,15,6.5,1,1430,0
1464,11,5.09,1,1431,0
1465,13,13.5,2,1432,0
1466,8,7.0,1,1433,0
1467,7,6.75,1,1434,0
1468,18,7.25,1,1435,1
1469,31,8.5,1,1436,1
1470,15,6.5,1,1437,0
1471,23,14.6,2,1438,0
1472,24,6.5,1,1439,-1
1473,29,7.25,1,1440,1
1474,5,12.0,2,1441,-1
1475,23,6.55,1,1442,1
1476,19,7.5,1,1443,-1
1477,33,14.0,2,1444,0
1478,17,9.9,2,1445,-1
1479,13,14.0,2,1446,1
1480,28,16.5,2,1447,1
1481,4,6.75,1,1448,0
1482,3,12.5,2,1449,-1
1483,27,12.0,2,1450,-1
1484,27,16.0,2,1451,1
1485,32,14.0,2,1452,0
1486,18,8.25,1,1453,1
1487,29,7.5,1,1454,1
1488,12,6.55,1,1455,1
1489,32,7.25,1,1456,0
1490,28,8.25,1,1457,1
1491,24,6.75,1,1458,0
1492,23,13.1,2,1459,-1
1493,32,6.5,1,1460,-1
1494,3,6.25,1,1461,-1
1495,4,7.0,1,1462,1
1496,17,6.45,1,1463,0
1497,28,6.75,1,1464,0
1498,27,14.0,2,1465,-1
1499,9,15.5,2,1466,1
1500,6,6.0,1,1467,-1
1501,20,7.25,1,1468,-1
1502,30,7.75,1,1469,0
1503,30,12.5,2,1470,-1
1504,7,6.25,1,1471,-1
1505,18,7.25,1,1472,1
1506,26,7.25,1,1473,1
1507,32,13.5,2,1474,-1
1508,26,12.5,2,1475,-1
1509,31,13.0,2,1476,-1
1510,19,7.25,1,1477,-1
1511,11,6.1,1,1478,0
1512,32,6.5,1,1479,-1
1513,8,16.0,2,1480,0
1514,15,12.0,2,1481,-1
1515,14,6.75,1,1482,0
1516,4,8.0,1,1483,1
1517,6,13.0,2,1484,0
1518,30,6.25,1,1485,-1
1519,10,8.8,2,1486,-1
1520,12,13.1,2,1487,1
1521,16,12.0,2,1488,-1
1522,11,10.19,2,1489,0
1523,17,5.95,1,1490,1
1524,6,12.0,2,1491,-1
1525,17,10.9,2,1492,0
1526,23,6.8,1,1493,1
1527,19,12.5,2,1494,-1
1528,29,8.25,1,1495,1
1529,1,7.05,1,1496,0
1530,18,14.0,2,1497,0
1531,23,14.1,2,1498,0
1532,21,8.69,1,1499,1
1533,33,14.0,2,1500,0
1534,9,6.5,1,1501,-1
1535,2,6.75,1,1502,1
1536,2,12.5,2,1503,0
1537,1,12.1,2,1504,0
1538,7,7.25,1,1505,1
1539,18,8.5,1,1506,1
1540,8,8.5,1,1507,1
1541,14,6.0,1,1508,-1
1542,26,7.25,1,1509,1
1543,27,12.0,2,1510,-1
1544,3,16.0,2,1511,0
1545,24,14.5,2,1512,1
1546,18,6.75,1,1513,0
1547,5,7.0,1,1514,1
1548,5,12.0,2,1515,-1
1549,18,12.5,2,1516,-1
1550,15,6.0,1,1517,-1
1551,9,14.0,2,1518,0
1552,22,16.89,2,1519,0
1553,1,5.55,1,1520,-1
1554,18,13.0,2,1521,-1
1555,13,16.0,2,1522,1
1556,9,7.25,1,1523,0
1557,8,6.5,1,1524,-1
1558,20,7.25,1,1525,1
1559,16,13.5,2,1526,0
1560,28,15.0,2,1527,1
1561,26,8.0,1,1528,0
1562,17,5.95,1,1529,1
1563,21,7.7,1,1530,1
1564,10,11.8,2,1531,0
1565,2,5.75,1,1532,-1
1566,24,12.5,2,1533,-1
1567,19,15.5,2,1534,0
1568,10,4.4,1,1535,-1
1569,19,14.5,2,1536,1
1570,24,13.0,2,1537,-1
1571,14,12.5,2,1538,-1
1572,14,7.25,1,1539,1
1573,16,14.0,2,1540,1
1574,2,7.25,1,1541,0
1575,6,7.0,1,1542,1
1576,12,6.05,1,1543,0
1577,20,7.25,1,1544,-1
1578,24,15.5,2,1545,0
1579,18,7.25,1,1546,1
1580,2,16.0,2,1547,1
1581,25,5.95,1,1548,1
1582,24,7.25,1,1549,-1
1583,12,11.1,2,1550,-1
1584,16,16.0,2,1551,1
1585,13,13.5,2,1552,0
1586,9,7.25,1,1553,0
1587,29,6.25,1,1554,-1
1588,1,13.1,2,1555,1
1589,30,13.5,2,1556,0
1590,20,14.5,2,1557,-1
1591,29,6.75,1,1558,0
1592,30,16.5,2,1559,1
1593,14,16.0,2,1560,1
1594,14,7.25,1,1561,-1
1595,22,7.7,1,1562,1
1596,11,10.19,2,1563,0
1597,2,6.25,1,1564,0
1598,9,15.5,2,1565,-1
1599,13,13.0,2,1566,0
1600,6,14.0,2,1567,1
1601,29,13.5,2,1568,0
1602,19,12.5,2,1569,-1
1603,31,7.0,1,1570,0
1604,27,6.5,1,1571,0
1605,4,14.0,2,1572,1
1606,29,12.5,2,1573,-1
1607,24,15.0,2,1574,1
1608,27,7.75,1,1575,0
1609,8,14.0,2,1576,0
1610,20,12.5,2,1577,-1
1611,5,7.0,1,1578,1
1612,10,9.8,2,1578,0
1613,33,13.0,2,1579,-1
1614,4,6.0,1,1580,-1
1615,10,5.15,1,1581,0
1616,2,7.75,1,1582,1
1617,25,14.4,2,1583,1
1618,16,6.5,1,1584,0
1619,1,6.55,1,1585,-1
1620,19,13.0,2,1586,-1
1621,14,7.0,1,1587,1
1622,4,7.0,1,1588,1
1623,4,14.5,2,1589,-1
1624,6,13.5,2,1590,0
1625,27,7.0,1,1591,-1
1626,13,7.0,1,1592,1
1627,15,6.5,1,1593,0
1628,15,14.5,2,1594,-1
1629,3,6.25,1,1595,-1
1630,22,8.94,1,1596,1
1631,26,14.0,2,1597,0
1632,29,6.25,1,1598,-1
1633,14,6.0,1,1599,-1
1634,1,11.6,2,1600,-1
1635,2,13.0,2,1601,0
1636,10,10.8,2,1602,1
1637,30,12.5,2,1603,-1
1638,9,13.0,2,1604,-1
1639,23,6.05,1,1605,0
1640,25,5.45,1,1606,0
1641,8,7.0,1,1607,0
1642,32,7.75,1,1608,-1
1643,25,5.2,1,1609,-1
1644,13,6.5,1,1610,0
1645,31,6.5,1,1611,-1
1646,26,12.5,2,1612,-1
1647,21,13.4,2,1613,-1
1648,1,7.8,1,1614,1
1649,11,5.85,1,1615,-1
1650,10,6.4,1,1616,1
1651,21,17.39,2,1617,1
1652,2,15.5,2,1618,1
1653,1,6.05,1,1619,0
1654,21,7.45,1,1620,0
1655,1,6.05,1,1621,0
1656,23,15.1,2,1622,1
1657,32,6.5,1,1623,-1
1658,23,5.8,1,1624,-1
1659,14,13.0,2,1625,0
1660,18,13.0,2,1626,-1
1661,2,6.5,1,1627,0
1662,14,13.0,2,1628,0
1663,24,8.0,1,1629,0
1664,30,16.5,2,1630,1
1665,7,14.5,2,1631,1
1666,25,5.95,1,1632,1
1667,19,6.25,1,1633,-1
1668,12,6.05,1,1634,0
1669,20,15.5,2,1635,0
1670,10,4.4,1,1636,-1
1671,4,14.0,2,1637,-1
1672,11,10.19,2,1638,0
1673,23,6.55,1,1639,-1
1674,5,7.25,1,1640,1
1675,19,7.75,1,1641,0
1676,20,7.75,1,1642,0
1677,33,15.0,2,1643,-1
1678,22,6.95,1,1644,-1
1679,32,7.75,1,1645,1
1680,4,14.5,2,1646,1
1681,18,15.0,2,1647,1
1682,24,7.5,1,1648,1
1683,16,16.0,2,1649,1
1684,32,15.0,2,1650,1
1685,27,13.0,2,1651,0
1686,31,6.5,1,1652,-1
1687,24,14.5,2,1653,1
1688,27,6.25,1,1654,-1
1689,12,12.1,2,1655,0
1690,16,14.0,2,1656,1
1691,17,9.9,2,1657,-1
1692,31,15.0,2,1658,1
1693,4,12.0,2,1659,-1
1694,3,13.5,2,1660,0
1695,8,7.5,1,1661,-1
1696,7,14.5,2,1662,1
1697,32,8.75,1,1663,1
1698,7,6.25,1,1664,-1
1699,30,6.75,1,1665,0
1700,17,9.9,2,1666,-1
1701,6,7.0,1,1667,1
1702,25,5.45,1,1668,0
1703,11,5.09,1,1669,0
1704,23,6.3,1,1670,0
1705,27,12.0,2,1671,-1
1706,13,13.0,2,1672,0
1707,15,7.0,1,1673,1
1708,8,14.5,2,1674,0
1709,30,12.5,2,1675,-1
1710,6,13.0,2,1676,0
1711,24,13.5,2,1677,0
1712,30,12.5,2,1678,-1
1713,31,8.5,1,1679,1
1714,21,7.7,1,1680,1
1715,6,12.5,2,1681,-1
1716,22,13.4,2,1682,-1
1717,19,7.25,1,1683,1
1718,21,15.4,2,1684,1
1719,29,6.25,1,1685,-1
1720,21,14.4,2,1686,0
1721,9,15.0,2,1687,1
1722,8,13.0,2,1688,-1
1723,4,12.0,2,1689,-1
1724,16,12.0,2,1690,-1
1725,10,5.4,1,1691,1
1726,19,7.75,1,1692,0
1727,16,14.5,2,1693,1
1728,25,4.95,1,1694,-1
1729,32,7.5,1,1695,-1
1730,24,7.0,1,1696,0
1731,33,15.5,2,1697,-1
1732,19,13.5,2,1698,0
1733,26,7.25,1,1699,1
1734,26,12.5,2,1700,-1
1735,14,13.5,2,1701,0
1736,25,9.9,2,1702,-1
1737,7,12.5,2,1703,-1
1738,10,4.9,1,1704,0
1739,23,13.1,2,1705,1
1740,2,13.5,2,1706,1
1741,27,14.5,2,1707,-1
1742,12,6.8,1,1708,-1
1743,3,7.5,1,1709,-1
1744,21,6.7,1,1710,-1
1745,29,16.5,2,1711,1
1746,12,6.05,1,1712,0
1747,15,14.0,2,1713,1
1748,10,4.9,1,1714,0
1749,16,7.25,1,1715,1
1750,8,6.5,1,1716,-1
1751,3,14.5,2,1717,-1
1752,29,13.5,2,1718,0
1753,11,11.7,2,1719,1
1754,14,14.0,2,1720,1
1755,30,13.0,2,1721,-1
1756,27,7.0,1,1722,1
1757,16,14.0,2,1723,1
1758,23,14.1,2,1724,0
1759,1,6.05,1,1725,0
1760,7,6.75,1,1726,0
1761,3,6.25,1,1727,-1
1762,10,8.8,2,1728,-1
1763,29,6.25,1,1729,-1
1764,15,13.0,2,1730,0
1765,32,7.5,1,1731,1
1766,16,6.0,1,1732,-1
1767,13,15.0,2,1733,0
1768,32,16.0,2,1734,0
1769,18,12.5,2,1735,-1
1770,11,10.19,2,1736,0
1771,8,7.75,1,1737,1
1772,2,7.25,1,1738,0
1773,19,8.25,1,1739,1
1774,14,12.0,2,1740,-1
1775,26,7.25,1,1741,1
1776,32,17.0,2,1742,1
1777,20,14.5,2,1743,1
1778,20,8.0,1,1744,0
1779,31,6.5,1,1745,-1
1780,25,10.9,2,1746,0
1781,19,6.25,1,1747,-1
1782,19,6.5,1,1748,-1
1783,28,8.25,1,1749,1
1784,7,7.0,1,1750,0
1785,2,6.25,1,1751,0
1786,17,7.2,1,1752,1
1787,20,13.0,2,1753,-1
1788,31,14.5,2,1754,0
1789,6,13.0,2,1755,0
1790,27,14.0,2,1756,1
1791,29,6.25,1,1757,-1
1792,30,16.5,2,1758,1
1793,23,11.6,2,1759,-1
1794,18,14.5,2,1760,1
1795,16,13.0,2,1760,0
1796,19,14.5,2,1761,-1
1797,27,8.25,1,1762,1
1798,1,6.8,1,1763,1
1799,19,13.5,2,1764,0
1800,22,8.69,1,1765,1
1801,33,7.5,1,1766,1
1802,10,5.4,1,1767,1
1803,1,6.05,1,1768,0
1804,33,7.5,1,1769,1
1805,18,7.25,1,1770,1
1806,3,12.5,2,1771,-1
1807,30,8.0,1,1772,0
1808,6,6.0,1,1773,-1
1809,28,7.0,1,1774,0
1810,26,7.25,1,1775,1
1811,28,14.5,2,1776,1
1812,26,7.25,1,1777,-1
1813,26,15.0,2,1778,1
1814,21,15.4,2,1779,1
1815,24,14.0,2,1780,0
1816,33,7.5,1,1781,-1
1817,25,5.45,1,1782,0
1818,15,13.0,2,1783,0
1819,25,9.9,2,1784,-1
1820,20,6.5,1,1785,-1
1821,11,13.7,2,1786,1
1822,26,7.25,1,1787,1
1823,27,12.5,2,1788,-1
1824,28,17.0,2,1789,1
1825,27,14.0,2,1790,1
1826,20,6.75,1,1791,0
1827,20,6.75,1,1792,0
1828,27,7.75,1,1793,0
1829,26,13.0,2,1794,-1
1830,9,16.5,2,1795,0
1831,20,17.0,2,1796,1
1832,29,13.0,2,1797,-1
